schid,nttkreadsch,nttkreaddist,nttkreadstate,nttkmathschool,nttkmathdist,nttkmathstate,nttkscischool,nttkscidist,nttkscistate
050160590042019,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160590042020,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160620041001,0.4,0.4,0.6,0.3,0.4,0.5,1.0,0.6,0.7
050160620041003,0.1,0.4,0.6,0.1,0.4,0.5,0.5,0.6,0.7
050160620042001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.6,0.7
050160620042002,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.6,0.7
050160620042004,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.6,0.7
050160620042005,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.6,0.7
050160620042008,0.7,0.4,0.6,0.3,0.4,0.5,0.0,0.6,0.7
050160620042009,1.3,0.4,0.6,1.9,0.4,0.5,3.4,0.6,0.7
050160620042010,1.1,0.4,0.6,2.1,0.4,0.5,1.6,0.6,0.7
050160620042011,1.5,0.4,0.6,0.0,0.4,0.5,0.0,0.6,0.7
050160620042012,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.6,0.7
050160630021003,0.5,0.5,0.6,0.3,0.4,0.5,0.5,0.5,0.7
050160630022006,0.3,0.5,0.6,0.0,0.4,0.5,0.0,0.5,0.7
050160630022008,0.8,0.5,0.6,0.4,0.4,0.5,1.7,0.5,0.7
050160630022009,0.4,0.5,0.6,0.8,0.4,0.5,0.0,0.5,0.7
050160630022010,0.5,0.5,0.6,0.5,0.4,0.5,0.0,0.5,0.7
050160630022011,0.5,0.5,0.6,0.0,0.4,0.5,0.0,0.5,0.7
050160630022012,0.7,0.5,0.6,1.0,0.4,0.5,1.2,0.5,0.7
050160640041006,0.2,0.1,0.6,0.1,0.1,0.5,0.4,0.2,0.7
050160640041007,0.1,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160640042001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160640042004,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160640042005,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160640042011,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160640042012,0.3,0.1,0.6,0.3,0.1,0.5,0.8,0.2,0.7
050160650041002,0.0,0.1,0.6,0.2,0.1,0.5,0.0,0.2,0.7
050160650041007,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160650041012,0.2,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160650042004,0.5,0.1,0.6,0.5,0.1,0.5,0.0,0.2,0.7
050160650042005,0.0,0.1,0.6,0.8,0.1,0.5,0.0,0.2,0.7
050160650042009,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160650042010,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160650042014,1.0,0.1,0.6,0.5,0.1,0.5,0.0,0.2,0.7
050160650042015,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160650042019,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160650042020,0.0,0.1,0.6,0.0,0.1,0.5,2.2,0.2,0.7
050160650042021,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160650042022,0.3,0.1,0.6,0.3,0.1,0.5,0.8,0.2,0.7
050160650042023,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160650042024,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
050160670021002,0.4,0.3,0.6,0.4,0.3,0.5,0.0,0.0,0.7
050160670022003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.0,0.7
050160680021002,0.2,0.2,0.6,0.2,0.2,0.5,0.0,0.2,0.7
050160680022001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
050160680022004,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
050160680022005,0.5,0.2,0.6,0.5,0.2,0.5,1.4,0.2,0.7
050160690021003,0.0,0.3,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160690022001,0.5,0.3,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160690022004,,,,,,,,,
050160700022003,0.0,0.0,0.6,0.0,0.0,0.5,1.0,1.0,0.7
050160710022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160720022002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160730022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160735021003,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160735022002,0.3,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160735022003,,,,,,,,,
050160740021001,0.2,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160740022003,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
050160740022004,,,,,,,,,
050162020170001,1.3,1.3,0.6,1.2,1.2,0.5,1.3,1.3,0.7
050162030170001,0.3,0.3,0.6,0.3,0.3,0.5,0.3,0.3,0.7
050162030170002,,,,,,,,,
050162070170001,1.1,0.7,0.6,1.1,0.7,0.5,1.1,0.7,0.7
050162070170003,0.2,0.7,0.6,0.2,0.7,0.5,0.2,0.7,0.7
050162070170004,1.1,0.7,0.6,1.1,0.7,0.5,1.1,0.7,0.7
050162110170001,0.5,0.2,0.6,0.5,0.2,0.5,0.5,0.2,0.7
050162110170002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
050162110170003,0.5,0.2,0.6,0.3,0.2,0.5,0.5,0.2,0.7
050162110170004,0.2,0.2,0.6,0.2,0.2,0.5,0.2,0.2,0.7
050162110170006,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
050162140170002,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.3,0.7
050162140170004,0.2,0.4,0.6,0.2,0.4,0.5,0.2,0.3,0.7
050162140170005,0.2,0.4,0.6,0.2,0.4,0.5,0.0,0.3,0.7
050162140170006,0.9,0.4,0.6,0.9,0.4,0.5,0.9,0.3,0.7
050162140170007,0.6,0.4,0.6,0.6,0.4,0.5,0.6,0.3,0.7
050162140170008,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.3,0.7
050162190170002,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.7
050162190170003,0.5,0.4,0.6,0.5,0.4,0.5,0.5,0.4,0.7
050162250170001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.2,0.7
050162250170002,0.3,0.2,0.6,0.3,0.2,0.5,0.3,0.2,0.7
060160780022001,1.2,1.2,0.6,0.6,0.6,0.5,1.6,1.6,0.7
060160790022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160800022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160800022002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160810021001,1.3,2.0,0.6,0.8,1.0,0.5,0.8,1.6,0.7
060160810022001,0.0,2.0,0.6,0.0,1.0,0.5,,,
060160810022003,4.1,2.0,0.6,1.9,1.0,0.5,2.3,1.6,0.7
060160830021003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060160830022002,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060160830022004,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060160830022005,0.3,0.1,0.6,0.3,0.1,0.5,0.0,0.0,0.7
060160840021002,0.0,0.2,0.6,0.0,0.5,0.5,0.0,0.8,0.7
060160840022003,0.0,0.2,0.6,0.0,0.5,0.5,0.0,0.8,0.7
060160840022004,0.9,0.2,0.6,0.9,0.5,0.5,0.0,0.8,0.7
060160840022005,0.5,0.2,0.6,1.6,0.5,0.5,4.0,0.8,0.7
060160845022001,0.0,0.0,0.6,0.0,0.0,0.5,0.7,0.7,0.7
060160855022001,0.3,0.3,0.6,0.2,0.2,0.5,1.5,1.5,0.7
060160860022001,1.7,1.7,0.6,0.0,0.0,0.5,2.0,2.0,0.7
060160870021005,0.2,0.1,0.6,0.2,0.1,0.5,0.6,0.5,0.7
060160870021006,0.0,0.1,0.6,0.0,0.1,0.5,0.7,0.5,0.7
060160870022003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.5,0.7
060160870022007,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.5,0.7
060160870022008,0.0,0.1,0.6,0.0,0.1,0.5,1.1,0.5,0.7
060160870022010,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.5,0.7
060160880021007,2.4,3.4,0.6,2.4,3.3,0.5,3.6,3.5,0.7
060160880022001,5.1,3.4,0.6,4.6,3.3,0.5,5.8,3.5,0.7
060160880022003,3.8,3.4,0.6,3.8,3.3,0.5,3.4,3.5,0.7
060160880022005,3.5,3.4,0.6,3.8,3.3,0.5,2.5,3.5,0.7
060160880022006,2.0,3.4,0.6,2.0,3.3,0.5,0.0,3.5,0.7
060160880022009,,,,,,,,,
060160890022001,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.3,0.7
060160890022002,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.3,0.7
060160890022003,0.8,0.2,0.6,0.8,0.1,0.5,3.4,0.3,0.7
060160890022004,0.4,0.2,0.6,0.4,0.1,0.5,0.0,0.3,0.7
060160890022005,0.5,0.2,0.6,0.0,0.1,0.5,0.0,0.3,0.7
060160890022006,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.3,0.7
060160890022007,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.3,0.7
060160890022008,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.3,0.7
060160890022010,0.2,0.2,0.6,0.2,0.1,0.5,0.0,0.3,0.7
060160890022012,0.5,0.2,0.6,0.5,0.1,0.5,1.6,0.3,0.7
060160900021002,0.3,0.2,0.6,0.1,0.1,0.5,0.6,0.3,0.7
060160900022001,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.3,0.7
060160900022005,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.3,0.7
060160910021001,0.4,0.6,0.6,0.4,0.6,0.5,0.0,0.0,0.7
060160910022001,,,,,,,,,
060160910022003,0.7,0.6,0.6,0.7,0.6,0.5,0.0,0.0,0.7
060160910022004,,,,,,,,,
060160910022005,1.0,0.6,0.6,1.0,0.6,0.5,0.0,0.0,0.7
060160920022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160925021001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160925022002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160925022003,,,,,,,,,
060160930022001,0.6,0.6,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160940022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160950021001,0.0,0.3,0.6,0.3,0.4,0.5,0.0,0.8,0.7
060160950022002,0.5,0.3,0.6,0.5,0.4,0.5,1.6,0.8,0.7
060160960021004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160960022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160960022002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160960022003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160960022005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060160970021003,0.3,0.4,0.6,0.3,0.4,0.5,0.0,0.3,0.7
060160970021004,0.7,0.4,0.6,0.7,0.4,0.5,0.6,0.3,0.7
060160970022001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.3,0.7
060160970022003,0.5,0.4,0.6,0.5,0.4,0.5,1.5,0.3,0.7
060160970022005,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.3,0.7
060160970022006,0.8,0.4,0.6,0.8,0.4,0.5,1.3,0.3,0.7
060160970022007,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.3,0.7
060160970022008,1.1,0.4,0.6,1.1,0.4,0.5,0.0,0.3,0.7
060160970022009,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.3,0.7
060160970022010,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.3,0.7
060160980021004,0.1,0.1,0.6,0.1,0.1,0.5,0.0,0.0,0.7
060160980022001,0.2,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060160980022002,0.3,0.1,0.6,0.3,0.1,0.5,0.0,0.0,0.7
060160980022003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060160990021002,0.2,0.2,0.6,0.2,0.1,0.5,0.4,0.2,0.7
060160990022001,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.2,0.7
060160990022002,0.5,0.2,0.6,0.5,0.1,0.5,0.0,0.2,0.7
060160990022003,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.2,0.7
060160990022004,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.2,0.7
060160990022005,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.2,0.7
060160990022006,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.2,0.7
060160990022007,0.0,0.2,0.6,0.0,0.1,0.5,,,
060160990022008,0.2,0.2,0.6,0.2,0.1,0.5,0.5,0.2,0.7
060160990022009,,,,,,,,,
060160990022010,0.4,0.2,0.6,0.2,0.1,0.5,0.0,0.2,0.7
060160990022011,0.0,0.2,0.6,0.0,0.1,0.5,,,
060160990022012,0.0,0.2,0.6,0.0,0.1,0.5,,,
060160990022013,0.0,0.2,0.6,0.0,0.1,0.5,,,
060160990022014,0.0,0.2,0.6,0.0,0.1,0.5,,,
060160990022015,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.2,0.7
060161000021002,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060161000021003,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060161000022001,0.7,0.1,0.6,0.6,0.0,0.5,0.0,0.0,0.7
060161000022003,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060161000022004,0.4,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060161000022006,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060161000022007,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060161000022008,0.0,0.1,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060161010021006,0.6,0.4,0.6,0.6,0.4,0.5,0.0,0.0,0.7
060161010022001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.0,0.7
060161010022002,0.7,0.4,0.6,0.7,0.4,0.5,0.0,0.0,0.7
060161010022005,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.0,0.7
060161020021004,0.1,0.1,0.6,0.3,0.1,0.5,0.0,0.0,0.7
060161020022001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060161020022002,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060161020022003,0.3,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060161020022007,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
060161020022008,,,,,,,,,
060161030022002,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
060161030022004,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
060161030022005,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
060161030022006,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
060161030022007,0.5,0.3,0.6,0.6,0.3,0.5,1.0,0.5,0.7
060161030022008,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
060161050021001,0.3,1.0,0.6,0.3,0.2,0.5,0.6,0.3,0.7
060161050022002,2.5,1.0,0.6,0.0,0.2,0.5,0.0,0.3,0.7
060161050022003,2.1,1.0,0.6,0.0,0.2,0.5,0.0,0.3,0.7
060161050022004,0.8,1.0,0.6,0.8,0.2,0.5,0.0,0.3,0.7
060161050022005,0.0,1.0,0.6,0.0,0.2,0.5,0.0,0.3,0.7
060161060021003,0.3,0.2,0.6,0.3,0.2,0.5,0.8,0.5,0.7
060161060022001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.5,0.7
060161070021001,0.6,0.6,0.6,0.6,0.6,0.5,0.0,0.0,0.7
060161070022002,0.5,0.6,0.6,0.5,0.6,0.5,0.0,0.0,0.7
060162000130001,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7
060162010170001,3.5,3.7,0.6,3.5,3.6,0.5,3.5,3.4,0.7
060162010170002,3.9,3.7,0.6,3.7,3.6,0.5,3.2,3.4,0.7
060162010170003,,,,,,,,,
060162040170001,0.3,0.3,0.6,0.3,0.3,0.5,0.3,0.3,0.7
060162080170001,1.3,1.3,0.6,1.3,1.3,0.5,1.3,1.3,0.7
060162090170001,2.4,2.2,0.6,2.4,2.2,0.5,2.4,2.2,0.7
060162090170002,3.1,2.2,0.6,3.1,2.2,0.5,3.1,2.2,0.7
060162090170003,0.0,2.2,0.6,0.0,2.2,0.5,0.0,2.2,0.7
060162120160001,1.8,1.1,0.6,1.7,1.1,0.5,1.5,0.8,0.7
060162120160002,0.5,1.1,0.6,0.5,1.1,0.5,0.2,0.8,0.7
060162340160001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
060164010260001,1.2,0.4,0.6,1.2,0.4,0.5,1.2,0.6,0.7
060164010261001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.6,0.7
060164010262003,0.2,0.4,0.6,0.2,0.4,0.5,0.0,0.6,0.7
060164010262004,0.5,0.4,0.6,0.4,0.4,0.5,0.9,0.6,0.7
060164010262005,,,,,,,,,
070161040021001,1.1,0.6,0.6,1.1,0.6,0.5,2.8,1.6,0.7
070161040022001,0.0,0.6,0.6,0.0,0.6,0.5,,1.6,0.7
070161040022003,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.6,0.7
070161040022004,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.6,0.7
070161040022005,0.6,0.6,0.6,0.6,0.6,0.5,1.2,1.6,0.7
070161080022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161090021006,0.2,0.1,0.6,0.2,0.2,0.5,0.0,0.0,0.7
070161090022001,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.0,0.7
070161090022002,0.2,0.1,0.6,0.2,0.2,0.5,0.0,0.0,0.7
070161090022004,0.0,0.1,0.6,0.4,0.2,0.5,0.0,0.0,0.7
070161090022006,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.0,0.7
070161100022002,0.4,0.4,0.6,0.4,0.4,0.5,0.0,0.0,0.7
070161110021001,0.4,0.2,0.6,0.1,0.0,0.5,0.0,0.0,0.7
070161110022001,0.0,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161110022002,0.0,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161110022005,0.5,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161110022006,0.0,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161110022007,0.0,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161110022010,0.0,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161110022011,0.0,0.2,0.6,0.0,0.0,0.5,0.0,0.0,0.7
07016113A021002,0.1,0.1,0.6,0.1,0.1,0.5,0.0,0.0,0.7
07016113A022002,,,,,,,,,
07016113A022004,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
070161170021001,0.4,0.5,0.6,0.2,0.2,0.5,0.3,0.3,0.7
070161170022002,,,,,,,,,
070161170022003,0.6,0.5,0.6,0.4,0.2,0.5,0.5,0.3,0.7
070161170022004,0.4,0.5,0.6,0.0,0.2,0.5,0.0,0.3,0.7
070161170022005,,,,,,,,,
070161180041004,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
070161180042002,0.2,0.1,0.6,0.2,0.1,0.5,0.0,0.0,0.7
070161180042003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
070161220021005,0.4,0.3,0.6,0.4,0.3,0.5,0.0,0.2,0.7
070161220022001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.2,0.7
070161220022002,0.5,0.3,0.6,0.5,0.3,0.5,0.0,0.2,0.7
070161220022003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.2,0.7
070161220022004,0.5,0.3,0.6,0.5,0.3,0.5,1.6,0.2,0.7
070161230021001,0.2,0.1,0.6,0.2,0.1,0.5,0.0,0.0,0.7
070161230022003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
070161230022006,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
070161230022007,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
070161230022008,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
070161230022010,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.0,0.7
070161240021001,0.2,0.3,0.6,0.2,0.2,0.5,0.0,0.0,0.7
070161240022002,0.0,0.3,0.6,0.6,0.2,0.5,0.0,0.0,0.7
070161240022003,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.0,0.7
070161240022004,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.0,0.7
070161240022005,1.0,0.3,0.6,0.0,0.2,0.5,0.0,0.0,0.7
070161250021001,0.9,1.1,0.6,0.9,1.1,0.5,1.5,0.6,0.7
070161250022003,,,,,,,,,
070161250022004,1.3,1.1,0.6,1.3,1.1,0.5,0.0,0.6,0.7
070161260021005,0.9,1.3,0.6,0.9,1.3,0.5,0.6,0.3,0.7
070161260022001,2.7,1.3,0.6,2.7,1.3,0.5,0.0,0.3,0.7
070161260022002,1.9,1.3,0.6,1.9,1.3,0.5,0.0,0.3,0.7
070161260022004,0.6,1.3,0.6,0.6,1.3,0.5,0.0,0.3,0.7
070161270021005,0.6,0.8,0.6,0.3,0.6,0.5,0.9,0.4,0.7
070161270022001,0.0,0.8,0.6,0.0,0.6,0.5,0.0,0.4,0.7
070161270022004,2.6,0.8,0.6,2.0,0.6,0.5,0.0,0.4,0.7
070161275021001,0.5,0.7,0.6,0.5,0.7,0.5,0.0,0.0,0.7
070161275022003,1.3,0.7,0.6,1.3,0.7,0.5,0.0,0.0,0.7
070161275022004,0.4,0.7,0.6,0.4,0.7,0.5,0.0,0.0,0.7
070161280021003,0.4,0.6,0.6,0.4,0.6,0.5,0.0,0.0,0.7
070161280022002,2.4,0.6,0.6,2.4,0.6,0.5,,,
070161280022005,0.0,0.6,0.6,0.0,0.6,0.5,0.0,0.0,0.7
070161280022006,,,,,,,,,
070161300021001,0.8,0.3,0.6,0.8,0.4,0.5,0.7,0.3,0.7
070161300021002,0.3,0.3,0.6,0.5,0.4,0.5,0.0,0.3,0.7
070161300021003,0.7,0.3,0.6,0.7,0.4,0.5,0.0,0.3,0.7
070161300022004,0.0,0.3,0.6,0.0,0.4,0.5,0.0,0.3,0.7
070161300022008,0.0,0.3,0.6,0.0,0.4,0.5,0.0,0.3,0.7
070161300022010,0.0,0.3,0.6,0.0,0.4,0.5,0.0,0.3,0.7
070161300022011,0.0,0.3,0.6,0.0,0.4,0.5,0.0,0.3,0.7
070161300022012,0.0,0.3,0.6,0.0,0.4,0.5,,,
070161300022018,0.0,0.3,0.6,0.0,0.4,0.5,,,
070161300022019,0.7,0.3,0.6,0.7,0.4,0.5,1.8,0.3,0.7
070161320022001,0.0,0.3,0.6,0.5,0.8,0.5,0.7,0.4,0.7
070161320022002,0.3,0.3,0.6,0.8,0.8,0.5,0.0,0.4,0.7
070161320022003,,0.3,0.6,,0.8,0.5,,,
070161330022001,1.0,1.0,0.6,1.0,1.0,0.5,1.4,1.4,0.7
070161350021004,0.2,0.5,0.6,0.2,0.5,0.5,0.0,0.2,0.7
070161350021005,0.5,0.5,0.6,0.5,0.5,0.5,0.0,0.2,0.7
070161350021006,0.1,0.5,0.6,0.1,0.5,0.5,0.0,0.2,0.7
070161350022001,0.8,0.5,0.6,0.8,0.5,0.5,0.0,0.2,0.7
070161350022002,,,,,,,,,
070161350022007,0.0,0.5,0.6,0.0,0.5,0.5,,,
070161350022008,0.9,0.5,0.6,0.9,0.5,0.5,1.1,0.2,0.7
070161350022010,,,,,,,,,
070161350022012,0.0,0.5,0.6,0.0,0.5,0.5,,,
070161350022013,0.7,0.5,0.6,0.7,0.5,0.5,0.0,0.2,0.7
070161400021003,0.2,0.2,0.6,0.2,0.4,0.5,0.0,0.5,0.7
070161400021004,0.3,0.2,0.6,0.6,0.4,0.5,1.3,0.5,0.7
070161400022001,0.0,0.2,0.6,0.4,0.4,0.5,0.0,0.5,0.7
070161400022004,0.0,0.2,0.6,0.0,0.4,0.5,1.8,0.5,0.7
070161400022005,0.0,0.2,0.6,0.0,0.4,0.5,0.0,0.5,0.7
070161400022006,0.0,0.2,0.6,0.8,0.4,0.5,0.0,0.5,0.7
070161400022007,0.7,0.2,0.6,0.7,0.4,0.5,0.0,0.5,0.7
070161420021001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161420022002,,,,,,,,,
070161420022003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161420022004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161430022001,0.6,1.0,0.6,0.6,1.0,0.5,0.6,0.2,0.7
070161430022002,0.4,1.0,0.6,0.4,1.0,0.5,0.0,0.2,0.7
070161430022004,3.3,1.0,0.6,3.3,1.0,0.5,0.0,0.2,0.7
070161430022005,0.0,1.0,0.6,0.0,1.0,0.5,,,
070161435021003,0.8,0.9,0.6,0.8,0.9,0.5,0.0,0.0,0.7
070161435022001,2.0,0.9,0.6,2.0,0.9,0.5,,,
070161435022006,1.1,0.9,0.6,1.1,0.9,0.5,0.0,0.0,0.7
070161435022007,,,,,,,,,
070161435022010,0.0,0.9,0.6,0.0,0.9,0.5,,,
070161440021002,0.5,0.3,0.6,0.5,0.3,0.5,2.1,1.1,0.7
070161440022003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,1.1,0.7
070161440022004,0.0,0.3,0.6,0.0,0.3,0.5,0.0,1.1,0.7
070161440022005,0.0,0.3,0.6,0.0,0.3,0.5,0.0,1.1,0.7
070161440022007,0.0,0.3,0.6,0.0,0.3,0.5,0.0,1.1,0.7
070161440022009,0.0,0.3,0.6,1.0,0.3,0.5,0.0,1.1,0.7
070161440022010,0.0,0.3,0.6,0.0,0.3,0.5,0.0,1.1,0.7
070161450021001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161450022002,,,,,,,,,
070161450022003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161450022004,,,,,,,,,
070161460041001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161460042002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161460042003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161460042005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161460042006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
070161470021001,3.7,3.4,0.6,3.7,3.4,0.5,1.6,2.2,0.7
070161470022004,6.1,3.4,0.6,6.1,3.4,0.5,5.2,2.2,0.7
