schid,nttkreadsch,nttkreaddist,nttkreadstate,nttkmathsch,nttkmathdist,nttkmathstate,tkreadsch,tkmathsch,tkreaddist,tkmathdist,tkreadstate,tkmathstate
490810410252021,0.3,2.8,4.4,0.0,2.1,4.4,99.7,100.0,97.2,97.9,95.6,95.6
490811000260001,20.3,3.4,4.4,3.5,1.4,4.4,79.7,96.5,96.6,98.6,95.6,95.6
490811000261002,1.6,3.4,4.4,1.6,1.4,4.4,98.4,98.4,96.6,98.6,95.6,95.6
490811000262007,0.8,3.4,4.4,0.8,1.4,4.4,99.2,99.2,96.6,98.6,95.6,95.6
490812000260001,0.0,0.7,4.4,0.9,0.8,4.4,100.0,99.1,99.3,99.2,95.6,95.6
490812000261001,2.0,0.7,4.4,2.0,0.8,4.4,98.0,98.0,99.3,99.2,95.6,95.6
490812000262003,0.0,0.7,4.4,0.0,0.8,4.4,100.0,100.0,99.3,99.2,95.6,95.6
490812000262006,0.0,0.7,4.4,0.0,0.8,4.4,100.0,100.0,99.3,99.2,95.6,95.6
490812000262007,0.9,0.7,4.4,0.0,0.8,4.4,99.1,100.0,99.3,99.2,95.6,95.6
490813000260001,2.2,1.3,4.4,2.2,1.3,4.4,97.8,97.8,98.7,98.7,95.6,95.6
490813000261002,1.4,1.3,4.4,1.4,1.3,4.4,98.6,98.6,98.7,98.7,95.6,95.6
490813000262003,0.8,1.3,4.4,0.8,1.3,4.4,99.2,99.2,98.7,98.7,95.6,95.6
490813000262005,,,,,,,,,98.7,98.7,95.6,95.6
490813000262006,,,,,,,,,98.7,98.7,95.6,95.6
500820090260003,3.6,3.3,4.4,2.3,2.6,4.4,96.4,97.7,96.7,97.4,95.6,95.6
500820090262002,2.8,3.3,4.4,2.8,2.6,4.4,97.2,97.2,96.7,97.4,95.6,95.6
500820190260001,1.9,2.8,4.4,2.8,2.9,4.4,98.1,97.2,97.2,97.1,95.6,95.6
500820190261002,2.7,2.8,4.4,2.5,2.9,4.4,97.3,97.5,97.2,97.1,95.6,95.6
500820190262003,1.6,2.8,4.4,1.6,2.9,4.4,98.4,98.4,97.2,97.1,95.6,95.6
500820190262006,5.2,2.8,4.4,5.5,2.9,4.4,94.8,94.5,97.2,97.1,95.6,95.6
500820300032001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
500820400260001,0.0,1.9,4.4,0.0,1.3,4.4,100.0,100.0,98.1,98.7,95.6,95.6
500820400262002,3.4,1.9,4.4,2.3,1.3,4.4,96.6,97.7,98.1,98.7,95.6,95.6
500820600260003,0.0,0.3,4.4,6.7,1.9,4.4,100.0,93.3,99.7,98.1,95.6,95.6
500820600261001,0.8,0.3,4.4,0.8,1.9,4.4,99.2,99.2,99.7,98.1,95.6,95.6
500820600262001,0.0,0.3,4.4,1.0,1.9,4.4,100.0,99.0,99.7,98.1,95.6,95.6
500820700042001,,,,,,,,,98.4,98.8,95.6,95.6
500820700042003,1.6,1.6,4.4,1.2,1.2,4.4,98.4,98.8,98.4,98.8,95.6,95.6
500820770160001,0.0,0.0,4.4,3.3,3.3,4.4,100.0,96.7,100.0,96.7,95.6,95.6
500820850021001,4.5,3.4,4.4,4.5,3.4,4.4,95.5,95.5,96.6,96.6,95.6,95.6
500820850022001,0.9,3.4,4.4,0.9,3.4,4.4,99.1,99.1,96.6,96.6,95.6,95.6
500820900041002,0.0,0.3,4.4,0.0,0.2,4.4,100.0,100.0,99.7,99.8,95.6,95.6
500820900041003,0.3,0.3,4.4,0.3,0.2,4.4,99.7,99.7,99.7,99.8,95.6,95.6
500820900042002,0.5,0.3,4.4,0.0,0.2,4.4,99.5,100.0,99.7,99.8,95.6,95.6
500820900042003,0.6,0.3,4.4,0.0,0.2,4.4,99.4,100.0,99.7,99.8,95.6,95.6
500820900042004,0.0,0.3,4.4,0.0,0.2,4.4,100.0,100.0,99.7,99.8,95.6,95.6
500820900042005,0.9,0.3,4.4,0.9,0.2,4.4,99.1,99.1,99.7,99.8,95.6,95.6
500820900042006,0.0,0.3,4.4,0.3,0.2,4.4,100.0,99.7,99.7,99.8,95.6,95.6
500821040021001,1.3,1.2,4.4,1.7,1.4,4.4,98.7,98.3,98.8,98.6,95.6,95.6
500821040022001,0.9,1.2,4.4,0.9,1.4,4.4,99.1,99.1,98.8,98.6,95.6,95.6
500821050021001,2.1,1.0,4.4,0.9,0.6,4.4,97.9,99.1,99.0,99.4,95.6,95.6
500821050022002,0.0,1.0,4.4,0.4,0.6,4.4,100.0,99.6,99.0,99.4,95.6,95.6
500821100041006,3.1,2.5,4.4,3.1,2.7,4.4,96.9,96.9,97.5,97.3,95.6,95.6
500821100042002,1.4,2.5,4.4,2.1,2.7,4.4,98.6,97.9,97.5,97.3,95.6,95.6
500821130021001,0.5,0.5,4.4,0.5,0.5,4.4,99.5,99.5,99.5,99.5,95.6,95.6
500821130022001,0.5,0.5,4.4,0.5,0.5,4.4,99.5,99.5,99.5,99.5,95.6,95.6
500821150021001,1.6,1.5,4.4,1.6,1.6,4.4,98.4,98.4,98.5,98.4,95.6,95.6
500821150022001,1.1,1.5,4.4,1.5,1.6,4.4,98.9,98.5,98.5,98.4,95.6,95.6
500821160022001,0.0,0.0,4.4,0.4,0.4,4.4,100.0,99.6,100.0,99.6,95.6,95.6
500821180021012,4.2,3.1,4.4,3.6,2.7,4.4,95.8,96.4,96.9,97.3,95.6,95.6
500821180021013,8.6,3.1,4.4,6.5,2.7,4.4,91.4,93.5,96.9,97.3,95.6,95.6
500821180022001,1.0,3.1,4.4,1.0,2.7,4.4,99.0,99.0,96.9,97.3,95.6,95.6
500821180022004,1.3,3.1,4.4,1.3,2.7,4.4,98.7,98.7,96.9,97.3,95.6,95.6
500821180022005,5.3,3.1,4.4,6.2,2.7,4.4,94.7,93.8,96.9,97.3,95.6,95.6
500821180022006,1.9,3.1,4.4,1.9,2.7,4.4,98.1,98.1,96.9,97.3,95.6,95.6
500821180022007,1.0,3.1,4.4,0.5,2.7,4.4,99.0,99.5,96.9,97.3,95.6,95.6
500821180022009,0.9,3.1,4.4,0.9,2.7,4.4,99.1,99.1,96.9,97.3,95.6,95.6
500821180022010,2.1,3.1,4.4,2.1,2.7,4.4,97.9,97.9,96.9,97.3,95.6,95.6
500821180022013,0.7,3.1,4.4,0.7,2.7,4.4,99.3,99.3,96.9,97.3,95.6,95.6
500821190021001,0.2,0.2,4.4,1.0,0.7,4.4,99.8,99.0,99.8,99.3,95.6,95.6
500821190022001,0.0,0.2,4.4,0.0,0.7,4.4,100.0,100.0,99.8,99.3,95.6,95.6
500821300042001,0.3,0.3,4.4,0.3,0.3,4.4,99.7,99.7,99.7,99.7,95.6,95.6
500821600042001,0.8,0.8,4.4,0.6,0.6,4.4,99.2,99.4,99.2,99.4,95.6,95.6
500821600042002,,,,,,,,,99.2,99.4,95.6,95.6
500821750021001,2.1,2.4,4.4,2.1,2.4,4.4,97.9,97.9,97.6,97.6,95.6,95.6
500821750022002,3.1,2.4,4.4,3.1,2.4,4.4,96.9,96.9,97.6,97.6,95.6,95.6
500821810022001,0.0,0.0,4.4,0.0,0.0,4.4,100.0,100.0,100.0,100.0,95.6,95.6
500821870260011,3.5,1.3,4.4,4.4,1.5,4.4,96.5,95.6,98.7,98.5,95.6,95.6
500821870261014,2.1,1.3,4.4,1.6,1.5,4.4,97.9,98.4,98.7,98.5,95.6,95.6
500821870261015,0.5,1.3,4.4,0.5,1.5,4.4,99.5,99.5,98.7,98.5,95.6,95.6
500821870262002,1.8,1.3,4.4,1.8,1.5,4.4,98.2,98.2,98.7,98.5,95.6,95.6
500821870262005,0.6,1.3,4.4,0.3,1.5,4.4,99.4,99.7,98.7,98.5,95.6,95.6
500821870262007,,1.3,4.4,,1.5,4.4,,,98.7,98.5,95.6,95.6
500821870262008,,1.3,4.4,,1.5,4.4,,,98.7,98.5,95.6,95.6
500821870262009,,1.3,4.4,,1.5,4.4,,,98.7,98.5,95.6,95.6
500821870262010,0.5,1.3,4.4,0.5,1.5,4.4,99.5,99.5,98.7,98.5,95.6,95.6
500821870262014,1.3,1.3,4.4,1.7,1.5,4.4,98.7,98.3,98.7,98.5,95.6,95.6
500821880220001,,3.5,4.4,,5.2,4.4,,,96.5,94.8,95.6,95.6
500821880221001,5.0,3.5,4.4,5.0,5.2,4.4,95.0,95.0,96.5,94.8,95.6,95.6
500821880222001,3.4,3.5,4.4,3.4,5.2,4.4,96.6,96.6,96.5,94.8,95.6,95.6
50082189022001C,0.0,4.5,4.4,2.8,3.4,4.4,100.0,97.2,95.5,96.6,95.6,95.6
500821890220043,7.1,4.5,4.4,2.7,3.4,4.4,92.9,97.3,95.5,96.6,95.6,95.6
500821890221007,5.9,4.5,4.4,4.9,3.4,4.4,94.1,95.1,95.5,96.6,95.6,95.6
500821890221036,7.0,4.5,4.4,5.9,3.4,4.4,93.0,94.1,95.5,96.6,95.6,95.6
500821890222008,0.7,4.5,4.4,0.7,3.4,4.4,99.3,99.3,95.5,96.6,95.6,95.6
500821890222038,1.7,4.5,4.4,1.3,3.4,4.4,98.3,98.7,95.5,96.6,95.6,95.6
500821890222051,,,,,,,,,95.5,96.6,95.6,95.6
500821890222054,0.6,4.5,4.4,0.6,3.4,4.4,99.4,99.4,95.5,96.6,95.6,95.6
500821890222055,5.2,4.5,4.4,5.6,3.4,4.4,94.8,94.4,95.5,96.6,95.6,95.6
500821890222056,3.8,4.5,4.4,2.1,3.4,4.4,96.2,97.9,95.5,96.6,95.6,95.6
500821960260001,3.6,2.2,4.4,8.2,3.2,4.4,96.4,91.8,97.8,96.8,95.6,95.6
500821960261001,4.5,2.2,4.4,5.1,3.2,4.4,95.5,94.9,97.8,96.8,95.6,95.6
500821960262006,0.6,2.2,4.4,0.6,3.2,4.4,99.4,99.4,97.8,96.8,95.6,95.6
500822010170001,2.6,2.6,4.4,3.1,2.9,4.4,97.4,96.9,97.4,97.1,95.6,95.6
500822010170002,2.5,2.6,4.4,2.6,2.9,4.4,97.5,97.4,97.4,97.1,95.6,95.6
500822030170001,3.3,3.3,4.4,6.2,6.2,4.4,96.7,93.8,96.7,93.8,95.6,95.6
510652000260001,9.9,5.9,4.4,7.2,4.3,4.4,90.1,92.8,94.1,95.7,95.6,95.6
510652000262001,0.0,5.9,4.4,0.0,4.3,4.4,100.0,100.0,94.1,95.7,95.6,95.6
510652020260001,5.9,3.8,4.4,7.8,4.6,4.4,94.1,92.2,96.2,95.4,95.6,95.6
510652020262003,,,,,,,,,96.2,95.4,95.6,95.6
510652020262006,2.2,3.8,4.4,2.2,4.6,4.4,97.8,97.8,96.2,95.4,95.6,95.6
510652130260001,4.2,4.3,4.4,2.2,4.2,4.4,95.8,97.8,95.7,95.8,95.6,95.6
510652130261001,10.0,4.3,4.4,10.0,4.2,4.4,90.0,90.0,95.7,95.8,95.6,95.6
510652130262001,1.6,4.3,4.4,1.6,4.2,4.4,98.4,98.4,95.7,95.8,95.6,95.6
510652130262003,2.2,4.3,4.4,2.2,4.2,4.4,97.8,97.8,95.7,95.8,95.6,95.6
510840010260001,13.8,5.8,4.4,0.0,3.7,4.4,86.2,100.0,94.2,96.3,95.6,95.6
510840010261001,7.4,5.8,4.4,6.7,3.7,4.4,92.6,93.3,94.2,96.3,95.6,95.6
510840010262001,2.3,5.8,4.4,1.5,3.7,4.4,97.7,98.5,94.2,96.3,95.6,95.6
51084003A260001,82.0,31.3,4.4,82.6,31.0,4.4,18.0,17.4,68.7,69.0,95.6,95.6
51084003A261002,31.2,31.3,4.4,31.2,31.0,4.4,68.8,68.8,68.7,69.0,95.6,95.6
51084003A262003,,,,,,,,,68.7,69.0,95.6,95.6
51084003A262004,22.1,31.3,4.4,20.6,31.0,4.4,77.9,79.4,68.7,69.0,95.6,95.6
51084003A262005,2.7,31.3,4.4,2.7,31.0,4.4,97.3,97.3,68.7,69.0,95.6,95.6
510840050260001,3.3,1.2,4.4,2.0,1.0,4.4,96.7,98.0,98.8,99.0,95.6,95.6
510840050261002,1.6,1.2,4.4,1.6,1.0,4.4,98.4,98.4,98.8,99.0,95.6,95.6
510840050262003,0.0,1.2,4.4,0.0,1.0,4.4,100.0,100.0,98.8,99.0,95.6,95.6
510840050262004,0.0,1.2,4.4,0.0,1.0,4.4,100.0,100.0,98.8,99.0,95.6,95.6
510840050262005,1.0,1.2,4.4,0.7,1.0,4.4,99.0,99.3,98.8,99.0,95.6,95.6
510840050262006,0.4,1.2,4.4,0.4,1.0,4.4,99.6,99.6,98.8,99.0,95.6,95.6
510840080260001,43.1,10.2,4.4,36.8,8.6,4.4,56.9,63.2,89.8,91.4,95.6,95.6
510840080261001,4.4,10.2,4.4,4.1,8.6,4.4,95.6,95.9,89.8,91.4,95.6,95.6
510840080262004,1.8,10.2,4.4,1.8,8.6,4.4,98.2,98.2,89.8,91.4,95.6,95.6
510840100260001,7.1,6.4,4.4,5.1,6.1,4.4,92.9,94.9,93.6,93.9,95.6,95.6
510840100261001,7.1,6.4,4.4,6.8,6.1,4.4,92.9,93.2,93.6,93.9,95.6,95.6
510840100262003,,,,,,,,,93.6,93.9,95.6,95.6
510840100262004,5.5,6.4,4.4,5.6,6.1,4.4,94.5,94.4,93.6,93.9,95.6,95.6
510840110260001,65.9,62.7,4.4,64.7,61.8,4.4,34.1,35.3,37.3,38.2,95.6,95.6
510840110262001,60.6,62.7,4.4,60.0,61.8,4.4,39.4,40.0,37.3,38.2,95.6,95.6
510840140260001,2.1,3.9,4.4,12.5,5.7,4.4,97.9,87.5,96.1,94.3,95.6,95.6
510840140261001,5.7,3.9,4.4,6.6,5.7,4.4,94.3,93.4,96.1,94.3,95.6,95.6
510840140262003,0.9,3.9,4.4,0.9,5.7,4.4,99.1,99.1,96.1,94.3,95.6,95.6
510840150260001,93.9,38.4,4.4,87.1,35.7,4.4,6.1,12.9,61.6,64.3,95.6,95.6
510840150261001,46.7,38.4,4.4,46.4,35.7,4.4,53.3,53.6,61.6,64.3,95.6,95.6
510840150262004,6.1,38.4,4.4,6.1,35.7,4.4,93.9,93.9,61.6,64.3,95.6,95.6
510840150262005,19.1,38.4,4.4,18.3,35.7,4.4,80.9,81.7,61.6,64.3,95.6,95.6
510840160260001,11.3,3.7,4.4,7.8,3.4,4.4,88.7,92.2,96.3,96.6,95.6,95.6
510840160261001,3.5,3.7,4.4,3.5,3.4,4.4,96.5,96.5,96.3,96.6,95.6,95.6
510840160262001,1.5,3.7,4.4,2.1,3.4,4.4,98.5,97.9,96.3,96.6,95.6,95.6
510841860250001,8.8,2.9,4.4,11.5,2.2,4.4,91.2,88.5,97.1,97.8,95.6,95.6
510841860250002,5.4,2.9,4.4,3.4,2.2,4.4,94.6,96.6,97.1,97.8,95.6,95.6
510841860250003,7.9,2.9,4.4,8.2,2.2,4.4,92.1,91.8,97.1,97.8,95.6,95.6
510841860250004,57.6,2.9,4.4,39.1,2.2,4.4,42.4,60.9,97.1,97.8,95.6,95.6
510841860251006,1.5,2.9,4.4,1.1,2.2,4.4,98.5,98.9,97.1,97.8,95.6,95.6
510841860251007,1.7,2.9,4.4,1.0,2.2,4.4,98.3,99.0,97.1,97.8,95.6,95.6
510841860251009,4.7,2.9,4.4,5.8,2.2,4.4,95.3,94.2,97.1,97.8,95.6,95.6
510841860252010,0.0,2.9,4.4,0.0,2.2,4.4,100.0,100.0,97.1,97.8,95.6,95.6
510841860252012,4.0,2.9,4.4,3.4,2.2,4.4,96.0,96.6,97.1,97.8,95.6,95.6
510841860252013,2.2,2.9,4.4,1.5,2.2,4.4,97.8,98.5,97.1,97.8,95.6,95.6
510841860252015,6.6,2.9,4.4,0.9,2.2,4.4,93.4,99.1,97.1,97.8,95.6,95.6
510841860252016,1.4,2.9,4.4,1.3,2.2,4.4,98.6,98.7,97.1,97.8,95.6,95.6
510841860252017,0.0,2.9,4.4,0.0,2.2,4.4,100.0,100.0,97.1,97.8,95.6,95.6
51084186025201C,0.0,2.9,4.4,0.0,2.2,4.4,100.0,100.0,97.1,97.8,95.6,95.6
510841860252020,2.8,2.9,4.4,1.9,2.2,4.4,97.2,98.1,97.1,97.8,95.6,95.6
510841860252021,0.3,2.9,4.4,0.3,2.2,4.4,99.7,99.7,97.1,97.8,95.6,95.6
510841860252022,4.8,2.9,4.4,6.7,2.2,4.4,95.2,93.3,97.1,97.8,95.6,95.6
510841860252024,0.3,2.9,4.4,0.3,2.2,4.4,99.7,99.7,97.1,97.8,95.6,95.6
510841860252026,1.8,2.9,4.4,1.2,2.2,4.4,98.2,98.8,97.1,97.8,95.6,95.6
510841860252027,0.0,2.9,4.4,0.0,2.2,4.4,100.0,100.0,97.1,97.8,95.6,95.6
510841860252028,2.6,2.9,4.4,2.6,2.2,4.4,97.4,97.4,97.1,97.8,95.6,95.6
510841860252032,0.0,2.9,4.4,0.0,2.2,4.4,100.0,100.0,97.1,97.8,95.6,95.6
510841860252033,0.7,2.9,4.4,0.0,2.2,4.4,99.3,100.0,97.1,97.8,95.6,95.6
510841860252035,0.0,2.9,4.4,1.1,2.2,4.4,100.0,98.9,97.1,97.8,95.6,95.6
510841860252037,2.1,2.9,4.4,2.1,2.2,4.4,97.9,97.9,97.1,97.8,95.6,95.6
510841860252040,1.3,2.9,4.4,1.3,2.2,4.4,98.7,98.7,97.1,97.8,95.6,95.6
510841860252042,2.0,2.9,4.4,1.8,2.2,4.4,98.0,98.2,97.1,97.8,95.6,95.6
510841860252044,0.5,2.9,4.4,1.0,2.2,4.4,99.5,99.0,97.1,97.8,95.6,95.6
510841860252045,4.7,2.9,4.4,4.7,2.2,4.4,95.3,95.3,97.1,97.8,95.6,95.6
510841860252046,0.0,2.9,4.4,0.0,2.2,4.4,100.0,100.0,97.1,97.8,95.6,95.6
510841860252049,1.2,2.9,4.4,1.2,2.2,4.4,98.8,98.8,97.1,97.8,95.6,95.6
530601260260001,3.6,1.1,4.4,1.5,0.6,4.4,96.4,98.5,98.9,99.4,95.6,95.6
530601260261001,0.6,1.1,4.4,0.6,0.6,4.4,99.4,99.4,98.9,99.4,95.6,95.6
530601260262002,0.7,1.1,4.4,0.0,0.6,4.4,99.3,100.0,98.9,99.4,95.6,95.6
530601890260001,24.5,6.1,4.4,42.4,6.7,4.4,75.5,57.6,93.9,93.3,95.6,95.6
530601890261001,4.2,6.1,4.4,3.5,6.7,4.4,95.8,96.5,93.9,93.3,95.6,95.6
530601890262001,1.9,6.1,4.4,1.9,6.7,4.4,98.1,98.1,93.9,93.3,95.6,95.6
530601910260001,0.0,1.5,4.4,0.0,1.5,4.4,100.0,100.0,98.5,98.5,95.6,95.6
530601910261003,1.8,1.5,4.4,1.8,1.5,4.4,98.2,98.2,98.5,98.5,95.6,95.6
530601910262003,1.8,1.5,4.4,1.8,1.5,4.4,98.2,98.2,98.5,98.5,95.6,95.6
530900500022001,1.0,1.2,4.4,1.0,1.3,4.4,99.0,99.0,98.8,98.7,95.6,95.6
530900500022002,1.2,1.2,4.4,1.4,1.3,4.4,98.8,98.6,98.8,98.7,95.6,95.6
530900510022001,7.9,7.7,4.4,8.6,8.2,4.4,92.1,91.4,92.3,91.8,95.6,95.6
530900510022004,6.8,7.7,4.4,6.0,8.2,4.4,93.2,94.0,92.3,91.8,95.6,95.6
530900520021001,3.3,3.2,4.4,3.3,3.2,4.4,96.7,96.7,96.8,96.8,95.6,95.6
530900520022002,3.1,3.2,4.4,3.1,3.2,4.4,96.9,96.9,96.8,96.8,95.6,95.6
530900760021005,2.9,2.4,4.4,4.4,3.4,4.4,97.1,95.6,97.6,96.6,95.6,95.6
530900760022004,1.4,2.4,4.4,1.4,3.4,4.4,98.6,98.6,97.6,96.6,95.6,95.6
530900850022001,1.1,1.1,4.4,1.1,1.1,4.4,98.9,98.9,98.9,98.9,95.6,95.6
530900860021011,0.9,1.4,4.4,0.9,1.8,4.4,99.1,99.1,98.6,98.2,95.6,95.6
530900860022001,,,,,,,,,98.6,98.2,95.6,95.6
530900860022002,1.0,1.4,4.4,2.0,1.8,4.4,99.0,98.0,98.6,98.2,95.6,95.6
530900860022003,2.9,1.4,4.4,4.7,1.8,4.4,97.1,95.3,98.6,98.2,95.6,95.6
530900860022005,1.6,1.4,4.4,1.6,1.8,4.4,98.4,98.4,98.6,98.2,95.6,95.6
530900860022008,,,,,,,,,98.6,98.2,95.6,95.6
530900860022010,,,,,,,,,98.6,98.2,95.6,95.6
530900980022001,5.8,5.8,4.4,4.5,4.5,4.4,94.2,95.5,94.2,95.5,95.6,95.6
530901020021003,2.0,1.5,4.4,2.0,1.5,4.4,98.0,98.0,98.5,98.5,95.6,95.6
530901020022001,1.1,1.5,4.4,1.1,1.5,4.4,98.9,98.9,98.5,98.5,95.6,95.6
530901020022002,,1.5,4.4,,1.5,4.4,,,98.5,98.5,95.6,95.6
530901080021002,1.2,1.7,4.4,0.6,1.7,4.4,98.8,99.4,98.3,98.3,95.6,95.6
530901080021012,3.4,1.7,4.4,3.6,1.7,4.4,96.6,96.4,98.3,98.3,95.6,95.6
530901080022004,2.1,1.7,4.4,2.1,1.7,4.4,97.9,97.9,98.3,98.3,95.6,95.6
530901080022008,0.0,1.7,4.4,0.0,1.7,4.4,100.0,100.0,98.3,98.3,95.6,95.6
530901080022009,4.3,1.7,4.4,4.3,1.7,4.4,95.7,95.7,98.3,98.3,95.6,95.6
530901080022010,0.0,1.7,4.4,0.0,1.7,4.4,100.0,100.0,98.3,98.3,95.6,95.6
530901080022012,2.7,1.7,4.4,4.1,1.7,4.4,97.3,95.9,98.3,98.3,95.6,95.6
530901080022013,0.8,1.7,4.4,0.7,1.7,4.4,99.2,99.3,98.3,98.3,95.6,95.6
530901080022014,0.0,1.7,4.4,0.0,1.7,4.4,100.0,100.0,98.3,98.3,95.6,95.6
530901080022015,2.0,1.7,4.4,2.0,1.7,4.4,98.0,98.0,98.3,98.3,95.6,95.6
530901370022001,1.3,1.3,4.4,3.1,3.1,4.4,98.7,96.9,98.7,96.9,95.6,95.6
530903030160002,39.2,39.2,4.4,36.7,36.7,4.4,60.8,63.3,60.8,63.3,95.6,95.6
530903080160001,1.4,1.4,4.4,2.9,2.9,4.4,98.6,97.1,98.6,97.1,95.6,95.6
530903090160001,14.7,14.7,4.4,11.7,11.7,4.4,85.3,88.3,85.3,88.3,95.6,95.6
530906060042001,5.4,5.4,4.4,3.6,3.6,4.4,94.6,96.4,94.6,96.4,95.6,95.6
530907010260001,10.0,4.9,4.4,29.6,6.7,4.4,90.0,70.4,95.1,93.3,95.6,95.6
530907010262002,3.3,4.9,4.4,3.7,6.7,4.4,96.7,96.3,95.1,93.3,95.6,95.6
530907010262003,5.1,4.9,4.4,5.1,6.7,4.4,94.9,94.9,95.1,93.3,95.6,95.6
530907020260001,1.3,8.2,4.4,0.0,7.7,4.4,98.7,100.0,91.8,92.3,95.6,95.6
530907020261001,12.3,8.2,4.4,11.3,7.7,4.4,87.7,88.7,91.8,92.3,95.6,95.6
530907020262003,3.0,8.2,4.4,3.0,7.7,4.4,97.0,97.0,91.8,92.3,95.6,95.6
530907030260001,68.8,11.5,4.4,34.3,6.7,4.4,31.3,65.7,88.5,93.3,95.6,95.6
530907030261001,8.2,11.5,4.4,6.6,6.7,4.4,91.8,93.4,88.5,93.3,95.6,95.6
530907030262001,0.0,11.5,4.4,0.0,6.7,4.4,100.0,100.0,88.5,93.3,95.6,95.6
530907090260006,0.0,9.1,4.4,5.0,9.7,4.4,100.0,95.0,90.9,90.3,95.6,95.6
530907090261005,12.6,9.1,4.4,15.4,9.7,4.4,87.4,84.6,90.9,90.3,95.6,95.6
530907090262001,2.4,9.1,4.4,2.4,9.7,4.4,97.6,97.6,90.9,90.3,95.6,95.6
530907090262002,10.0,9.1,4.4,10.0,9.7,4.4,90.0,90.0,90.9,90.3,95.6,95.6
530907090262003,7.4,9.1,4.4,7.4,9.7,4.4,92.6,92.6,90.9,90.3,95.6,95.6
530907090262004,20.2,9.1,4.4,12.2,9.7,4.4,79.8,87.8,90.9,90.3,95.6,95.6
531020010042001,0.5,0.5,4.4,0.5,0.5,4.4,99.5,99.5,99.5,99.5,95.6,95.6
531020020042001,5.8,5.8,4.4,6.5,6.5,4.4,94.2,93.5,94.2,93.5,95.6,95.6
531020060260001,39.7,7.0,4.4,14.9,3.5,4.4,60.3,85.1,93.0,96.5,95.6,95.6
531020060262001,3.4,7.0,4.4,2.3,3.5,4.4,96.6,97.7,93.0,96.5,95.6,95.6
531020060262002,3.7,7.0,4.4,3.7,3.5,4.4,96.3,96.3,93.0,96.5,95.6,95.6
531020060262003,0.9,7.0,4.4,1.4,3.5,4.4,99.1,98.6,93.0,96.5,95.6,95.6
531020110260001,21.2,8.6,4.4,6.2,7.6,4.4,78.8,93.8,91.4,92.4,95.6,95.6
531020110261001,12.4,8.6,4.4,13.6,7.6,4.4,87.6,86.4,91.4,92.4,95.6,95.6
531020110262001,0.5,8.6,4.4,0.5,7.6,4.4,99.5,99.5,91.4,92.4,95.6,95.6
531020110262002,3.2,8.6,4.4,4.8,7.6,4.4,96.8,95.2,91.4,92.4,95.6,95.6
531020110262003,0.0,8.6,4.4,10.5,7.6,4.4,100.0,89.5,91.4,92.4,95.6,95.6
531020210260001,4.7,3.4,4.4,6.8,4.2,4.4,95.3,93.2,96.6,95.8,95.6,95.6
531020210262003,2.5,3.4,4.4,2.5,4.2,4.4,97.5,97.5,96.6,95.8,95.6,95.6
531020600260001,20.5,4.7,4.4,0.0,1.6,4.4,79.5,100.0,95.3,98.4,95.6,95.6
531020600261002,1.7,4.7,4.4,1.7,1.6,4.4,98.3,98.3,95.3,98.4,95.6,95.6
531020600262003,1.7,4.7,4.4,1.7,1.6,4.4,98.3,98.3,95.3,98.4,95.6,95.6
531020690022001,0.8,0.8,4.4,1.3,1.3,4.4,99.2,98.7,99.2,98.7,95.6,95.6
531020690022002,,,,,,,,,99.2,98.7,95.6,95.6
531021220170001,2.6,2.6,4.4,2.5,2.5,4.4,97.4,97.5,97.4,97.5,95.6,95.6
531021400260001,27.2,18.5,4.4,32.7,13.5,4.4,72.8,67.3,81.5,86.5,95.6,95.6
531021400261002,18.6,18.5,4.4,9.0,13.5,4.4,81.4,91.0,81.5,86.5,95.6,95.6
531021400262003,12.1,18.5,4.4,10.8,13.5,4.4,87.9,89.2,81.5,86.5,95.6,95.6
531021400262004,2.7,18.5,4.4,2.7,13.5,4.4,97.3,97.3,81.5,86.5,95.6,95.6
531021400262005,30.0,18.5,4.4,35.0,13.5,4.4,70.0,65.0,81.5,86.5,95.6,95.6
540920010260005,0.0,0.7,4.4,0.0,0.7,4.4,100.0,100.0,99.3,99.3,95.6,95.6
540920010261001,1.2,0.7,4.4,1.2,0.7,4.4,98.8,98.8,99.3,99.3,95.6,95.6
540920010262001,0.0,0.7,4.4,0.0,0.7,4.4,100.0,100.0,99.3,99.3,95.6,95.6
540920020260004,4.8,2.8,4.4,3.2,2.5,4.4,95.2,96.8,97.2,97.5,95.6,95.6
540920020261003,4.1,2.8,4.4,4.1,2.5,4.4,95.9,95.9,97.2,97.5,95.6,95.6
540920020262001,1.6,2.8,4.4,1.6,2.5,4.4,98.4,98.4,97.2,97.5,95.6,95.6
540920040260004,11.8,12.1,4.4,7.0,11.3,4.4,88.2,93.0,87.9,88.7,95.6,95.6
540920040261003,10.8,12.1,4.4,10.4,11.3,4.4,89.2,89.6,87.9,88.7,95.6,95.6
540920040262002,13.8,12.1,4.4,13.3,11.3,4.4,86.2,86.7,87.9,88.7,95.6,95.6
540920050260002,2.1,2.5,4.4,2.8,1.1,4.4,97.9,97.2,97.5,98.9,95.6,95.6
540920050262001,2.6,2.5,4.4,0.9,1.1,4.4,97.4,99.1,97.5,98.9,95.6,95.6
