schid,demschoolwhite,enroll2015,enrolldist2015,lowinc2015,act2015school,actscore2015district,actscore2015state,percmin2015
150162990252098,0.0,255,"397,833",100.0,,18.2,20.5,100.0
150162990252100,0.0,669,"397,833",99.1,,18.2,20.5,100.0
150162990252101,28.3,861,"397,833",88.3,,18.2,20.5,71.7
150162990252102,1.8,971,"397,833",97.1,,18.2,20.5,98.2
150162990252103,0.7,453,"397,833",96.9,,18.2,20.5,99.3
150162990252104,58.6,517,"397,833",23.0,,18.2,20.5,41.4
150162990252105,0.2,570,"397,833",96.1,,18.2,20.5,99.8
150162990252106,0.2,584,"397,833",99.0,,18.2,20.5,99.8
150162990252107,0.0,564,"397,833",89.0,,18.2,20.5,100.0
150162990252108,36.4,398,"397,833",53.3,,18.2,20.5,63.6
150162990252109,3.3,482,"397,833",96.3,,18.2,20.5,96.7
150162990252110,0.2,629,"397,833",98.9,,18.2,20.5,99.8
150162990252112,40.4,628,"397,833",64.0,,18.2,20.5,59.6
150162990252113,0.0,301,"397,833",93.7,,18.2,20.5,100.0
150162990252118,1.5,869,"397,833",99.3,,18.2,20.5,98.5
150162990252119,55.4,801,"397,833",58.2,,18.2,20.5,44.6
150162990252120,1.0,616,"397,833",87.5,,18.2,20.5,99.0
150162990252122,0.0,505,"397,833",91.1,,18.2,20.5,100.0
150162990252123,0.0,446,"397,833",98.9,,18.2,20.5,100.0
150162990252126,75.5,396,"397,833",30.1,,18.2,20.5,24.5
150162990252127,0.0,383,"397,833",98.7,,18.2,20.5,100.0
150162990252128,0.0,360,"397,833",99.4,,18.2,20.5,100.0
150162990252129,14.8,540,"397,833",85.0,,18.2,20.5,85.2
150162990252130,2.6,462,"397,833",97.8,,18.2,20.5,97.4
150162990252132,10.5,580,"397,833",96.7,,18.2,20.5,89.5
150162990252133,5.7,644,"397,833",92.7,,18.2,20.5,94.3
150162990252134,16.2,"1,134","397,833",90.2,,18.2,20.5,83.8
150162990252135,29.3,543,"397,833",55.6,,18.2,20.5,70.7
150162990252136,0.2,547,"397,833",97.8,,18.2,20.5,99.8
150162990252138,60.6,287,"397,833",82.9,,18.2,20.5,39.4
150162990252139,0.0,394,"397,833",97.5,,18.2,20.5,100.0
150162990252141,61.6,797,"397,833",28.4,,18.2,20.5,38.4
150162990252142,1.1,563,"397,833",98.0,,18.2,20.5,98.9
150162990252145,0.8,595,"397,833",97.3,,18.2,20.5,99.2
150162990252147,0.0,307,"397,833",97.7,,18.2,20.5,100.0
150162990252148,3.9,563,"397,833",94.8,,18.2,20.5,96.1
150162990252149,2.3,913,"397,833",98.5,,18.2,20.5,97.7
15016299025214C,6.8,453,"397,833",74.4,,18.2,20.5,93.2
150162990252150,1.5,"1,041","397,833",97.3,,18.2,20.5,98.5
150162990252153,0.7,601,"397,833",97.3,,18.2,20.5,99.3
150162990252154,0.2,423,"397,833",99.1,,18.2,20.5,99.8
150162990252155,5.8,514,"397,833",96.3,,18.2,20.5,94.2
150162990252158,46.2,847,"397,833",66.4,,18.2,20.5,53.8
150162990252159,0.0,366,"397,833",99.2,,18.2,20.5,100.0
15016299025215C,0.3,724,"397,833",96.1,,18.2,20.5,99.7
150162990252160,23.3,"1,650","397,833",65.8,,18.2,20.5,76.7
150162990252161,0.0,646,"397,833",90.6,,18.2,20.5,100.0
150162990252167,33.8,671,"397,833",60.5,,18.2,20.5,66.2
150162990252169,1.4,440,"397,833",95.9,,18.2,20.5,98.6
150162990252172,39.9,343,"397,833",35.6,,18.2,20.5,60.1
150162990252173,1.0,210,"397,833",98.1,,18.2,20.5,99.0
150162990252175,0.5,784,"397,833",99.6,,18.2,20.5,99.5
150162990252177,0.0,248,"397,833",94.8,,18.2,20.5,100.0
150162990252179,0.4,475,"397,833",99.8,,18.2,20.5,99.6
15016299025217C,4.0,606,"397,833",94.2,18.5,18.2,20.5,96.0
150162990252180,0.0,513,"397,833",99.2,,18.2,20.5,100.0
150162990252181,1.8,"1,565","397,833",98.4,,18.2,20.5,98.2
150162990252182,74.3,715,"397,833",21.1,,18.2,20.5,25.700000000000003
150162990252183,66.7,513,"397,833",17.3,,18.2,20.5,33.3
150162990252184,54.2,277,"397,833",16.6,,18.2,20.5,45.8
150162990252185,2.5,"1,455","397,833",97.0,,18.2,20.5,97.5
150162990252187,0.6,705,"397,833",98.6,,18.2,20.5,99.4
15016299025218C,9.5,485,"397,833",85.2,,18.2,20.5,90.5
150162990252190,0.0,456,"397,833",98.0,,18.2,20.5,100.0
150162990252191,0.0,341,"397,833",96.5,,18.2,20.5,100.0
150162990252192,5.7,211,"397,833",97.6,,18.2,20.5,94.3
150162990252193,0.3,364,"397,833",91.2,,18.2,20.5,99.7
150162990252194,3.8,"1,418","397,833",96.7,,18.2,20.5,96.2
150162990252195,0.0,357,"397,833",99.4,,18.2,20.5,100.0
150162990252198,41.3,525,"397,833",68.0,,18.2,20.5,58.7
15016299025219C,1.6,440,"397,833",91.4,,18.2,20.5,98.4
150162990252202,0.0,347,"397,833",98.3,,18.2,20.5,100.0
150162990252203,1.4,349,"397,833",95.4,,18.2,20.5,98.6
150162990252204,0.0,521,"397,833",99.0,,18.2,20.5,100.0
150162990252206,0.0,402,"397,833",98.5,,18.2,20.5,100.0
150162990252207,32.4,367,"397,833",45.8,,18.2,20.5,67.6
150162990252209,0.0,391,"397,833",99.0,,18.2,20.5,100.0
15016299025220C,0.9,339,"397,833",96.5,,18.2,20.5,99.1
150162990252210,1.6,494,"397,833",99.4,,18.2,20.5,98.4
150162990252211,0.7,552,"397,833",99.1,,18.2,20.5,99.3
150162990252212,3.8,398,"397,833",97.5,,18.2,20.5,96.2
150162990252213,1.6,"1,281","397,833",97.7,,18.2,20.5,98.4
150162990252214,61.1,791,"397,833",48.8,,18.2,20.5,38.9
150162990252215,0.8,"1,136","397,833",98.9,,18.2,20.5,99.2
15016299025221C,0.0,495,"397,833",94.5,,18.2,20.5,100.0
150162990252220,12.4,799,"397,833",80.5,,18.2,20.5,87.6
150162990252222,0.0,523,"397,833",96.4,,18.2,20.5,100.0
150162990252223,6.7,759,"397,833",93.9,,18.2,20.5,93.3
150162990252224,29.1,484,"397,833",94.6,,18.2,20.5,70.9
150162990252226,10.5,"1,275","397,833",93.3,,18.2,20.5,89.5
150162990252227,11.0,681,"397,833",88.4,,18.2,20.5,89.0
150162990252229,4.8,625,"397,833",96.5,,18.2,20.5,95.2
15016299025222C,0.0,467,"397,833",94.2,,18.2,20.5,100.0
150162990252230,0.2,412,"397,833",99.0,,18.2,20.5,99.8
150162990252231,0.0,357,"397,833",99.7,,18.2,20.5,100.0
150162990252232,11.2,473,"397,833",87.3,,18.2,20.5,88.8
150162990252235,0.3,646,"397,833",96.0,,18.2,20.5,99.7
150162990252236,0.2,498,"397,833",97.2,,18.2,20.5,99.8
150162990252239,28.5,951,"397,833",79.0,,18.2,20.5,71.5
15016299025223C,0.0,461,"397,833",98.7,,18.2,20.5,100.0
150162990252240,55.0,420,"397,833",30.5,,18.2,20.5,45.0
150162990252241,1.1,635,"397,833",99.7,,18.2,20.5,98.9
150162990252242,1.4,497,"397,833",99.0,,18.2,20.5,98.6
150162990252244,2.7,372,"397,833",86.8,,18.2,20.5,97.3
150162990252246,0.2,459,"397,833",99.1,,18.2,20.5,99.8
150162990252247,5.5,"1,145","397,833",97.6,,18.2,20.5,94.5
150162990252249,50.5,576,"397,833",24.0,,18.2,20.5,49.5
15016299025224C,0.0,510,"397,833",91.8,,18.2,20.5,100.0
150162990252252,11.9,"1,027","397,833",92.1,,18.2,20.5,88.1
150162990252254,8.7,"1,398","397,833",90.6,,18.2,20.5,91.3
150162990252255,0.3,311,"397,833",98.1,,18.2,20.5,99.7
150162990252256,1.0,782,"397,833",99.5,,18.2,20.5,99.0
150162990252257,0.0,428,"397,833",97.4,,18.2,20.5,100.0
150162990252258,0.0,344,"397,833",98.5,,18.2,20.5,100.0
150162990252259,1.6,253,"397,833",96.8,,18.2,20.5,98.4
15016299025225C,17.6,675,"397,833",76.1,18.8,18.2,20.5,82.4
150162990252260,7.5,667,"397,833",96.6,,18.2,20.5,92.5
150162990252263,0.3,572,"397,833",99.1,,18.2,20.5,99.7
150162990252265,5.2,"1,165","397,833",97.3,,18.2,20.5,94.8
150162990252266,0.0,340,"397,833",94.7,,18.2,20.5,100.0
150162990252267,0.0,242,"397,833",97.9,,18.2,20.5,100.0
150162990252268,45.7,569,"397,833",68.7,,18.2,20.5,54.3
150162990252269,10.3,544,"397,833",97.2,,18.2,20.5,89.7
15016299025226C,0.2,420,"397,833",94.3,,18.2,20.5,99.8
150162990252270,0.0,228,"397,833",100.0,,18.2,20.5,100.0
150162990252273,0.2,589,"397,833",98.5,,18.2,20.5,99.8
150162990252275,0.0,240,"397,833",90.0,,18.2,20.5,100.0
150162990252276,0.0,306,"397,833",99.7,,18.2,20.5,100.0
15016299025227C,0.3,325,"397,833",97.5,,18.2,20.5,99.7
150162990252280,0.5,837,"397,833",96.4,,18.2,20.5,99.5
150162990252281,2.2,457,"397,833",94.1,,18.2,20.5,97.8
150162990252283,18.7,566,"397,833",46.1,,18.2,20.5,81.3
150162990252284,13.8,340,"397,833",77.9,,18.2,20.5,86.2
150162990252285,32.0,870,"397,833",78.4,,18.2,20.5,68.0
150162990252287,0.0,247,"397,833",96.8,,18.2,20.5,100.0
150162990252288,0.0,486,"397,833",98.8,,18.2,20.5,100.0
150162990252289,0.7,418,"397,833",99.3,,18.2,20.5,99.3
15016299025228C,0.0,513,"397,833",97.5,,18.2,20.5,100.0
150162990252290,0.0,410,"397,833",99.8,,18.2,20.5,100.0
150162990252292,0.8,253,"397,833",98.0,,18.2,20.5,99.2
150162990252293,10.9,257,"397,833",54.5,,18.2,20.5,89.1
150162990252294,0.4,256,"397,833",93.8,,18.2,20.5,99.6
150162990252296,4.8,752,"397,833",97.2,,18.2,20.5,95.2
150162990252299,31.2,628,"397,833",68.8,,18.2,20.5,68.8
15016299025229C,7.2,391,"397,833",78.8,,18.2,20.5,92.8
150162990252300,0.3,378,"397,833",88.9,,18.2,20.5,99.7
150162990252303,2.6,234,"397,833",96.2,,18.2,20.5,97.4
150162990252304,0.8,362,"397,833",95.0,,18.2,20.5,99.2
150162990252306,32.2,553,"397,833",36.5,,18.2,20.5,67.8
150162990252309,0.0,416,"397,833",99.8,,18.2,20.5,100.0
15016299025230C,2.0,694,"397,833",87.6,,18.2,20.5,98.0
150162990252311,1.2,514,"397,833",99.4,,18.2,20.5,98.8
150162990252313,0.2,463,"397,833",98.9,,18.2,20.5,99.8
150162990252314,64.8,825,"397,833",15.3,,18.2,20.5,35.2
150162990252315,4.4,636,"397,833",95.3,,18.2,20.5,95.6
150162990252316,1.1,"1,247","397,833",96.7,,18.2,20.5,98.9
150162990252317,10.3,"1,374","397,833",91.9,,18.2,20.5,89.7
150162990252319,0.4,453,"397,833",94.7,,18.2,20.5,99.6
15016299025231C,0.0,311,"397,833",87.8,,18.2,20.5,100.0
150162990252321,2.7,603,"397,833",97.2,,18.2,20.5,97.3
150162990252323,6.0,"1,425","397,833",96.0,,18.2,20.5,94.0
150162990252324,0.5,208,"397,833",100.0,,18.2,20.5,99.5
150162990252326,0.3,366,"397,833",96.2,,18.2,20.5,99.7
150162990252328,0.0,377,"397,833",98.4,,18.2,20.5,100.0
15016299025232C,0.6,955,"397,833",93.3,,18.2,20.5,99.4
150162990252330,1.1,"1,239","397,833",98.8,,18.2,20.5,98.9
150162990252331,1.5,851,"397,833",93.2,,18.2,20.5,98.5
150162990252334,0.0,417,"397,833",100.0,,18.2,20.5,100.0
150162990252337,59.5,657,"397,833",28.2,,18.2,20.5,40.5
150162990252339,18.3,284,"397,833",92.3,,18.2,20.5,81.7
15016299025233C,0.4,253,"397,833",96.0,,18.2,20.5,99.6
150162990252341,0.2,823,"397,833",99.3,,18.2,20.5,99.8
150162990252344,3.7,428,"397,833",98.4,,18.2,20.5,96.3
150162990252345,2.2,182,"397,833",46.7,,18.2,20.5,97.8
150162990252346,0.3,858,"397,833",98.0,,18.2,20.5,99.7
150162990252349,9.2,721,"397,833",88.9,,18.2,20.5,90.8
15016299025234C,0.4,234,"397,833",96.6,,18.2,20.5,99.6
150162990252352,0.0,606,"397,833",97.5,,18.2,20.5,100.0
150162990252353,24.2,359,"397,833",69.4,,18.2,20.5,75.8
150162990252354,0.0,462,"397,833",92.9,,18.2,20.5,100.0
150162990252355,2.6,965,"397,833",98.1,,18.2,20.5,97.4
150162990252356,2.0,492,"397,833",98.2,,18.2,20.5,98.0
150162990252357,0.4,849,"397,833",92.7,,18.2,20.5,99.6
150162990252358,10.1,652,"397,833",58.7,,18.2,20.5,89.9
15016299025235C,1.2,166,"397,833",95.2,,18.2,20.5,98.8
150162990252361,82.6,"1,062","397,833",25.7,,18.2,20.5,17.400000000000006
150162990252362,0.0,292,"397,833",96.2,,18.2,20.5,100.0
150162990252363,2.1,778,"397,833",99.1,,18.2,20.5,97.9
150162990252365,13.3,586,"397,833",86.7,,18.2,20.5,86.7
150162990252366,4.3,530,"397,833",59.6,,18.2,20.5,95.7
150162990252367,0.0,312,"397,833",96.5,,18.2,20.5,100.0
150162990252368,0.3,364,"397,833",99.5,,18.2,20.5,99.7
150162990252369,0.5,222,"397,833",93.2,,18.2,20.5,99.5
15016299025236C,0.0,173,"397,833",91.3,,18.2,20.5,100.0
150162990252370,59.1,826,"397,833",29.3,,18.2,20.5,40.9
150162990252371,20.7,570,"397,833",68.8,,18.2,20.5,79.3
150162990252372,0.2,449,"397,833",99.1,,18.2,20.5,99.8
150162990252373,1.1,"1,310","397,833",98.1,,18.2,20.5,98.9
150162990252374,0.8,986,"397,833",98.1,,18.2,20.5,99.2
150162990252375,0.5,850,"397,833",97.3,,18.2,20.5,99.5
150162990252376,59.9,377,"397,833",24.9,,18.2,20.5,40.1
15016299025237C,0.0,165,"397,833",93.9,,18.2,20.5,100.0
150162990252380,47.6,863,"397,833",23.5,,18.2,20.5,52.4
150162990252381,0.0,485,"397,833",99.8,,18.2,20.5,100.0
150162990252382,0.1,671,"397,833",98.4,,18.2,20.5,99.9
150162990252383,63.4,651,"397,833",45.0,,18.2,20.5,36.6
150162990252384,68.0,688,"397,833",29.2,,18.2,20.5,32.0
150162990252385,0.4,540,"397,833",99.6,,18.2,20.5,99.6
150162990252386,3.1,555,"397,833",96.9,,18.2,20.5,96.9
150162990252387,0.0,488,"397,833",97.1,,18.2,20.5,100.0
150162990252389,0.4,245,"397,833",64.9,,18.2,20.5,99.6
15016299025238C,0.0,400,"397,833",98.3,,18.2,20.5,100.0
150162990252391,31.1,891,"397,833",88.6,,18.2,20.5,68.9
150162990252392,0.0,761,"397,833",99.5,,18.2,20.5,100.0
150162990252394,0.0,389,"397,833",99.0,,18.2,20.5,100.0
150162990252395,0.0,312,"397,833",98.7,,18.2,20.5,100.0
150162990252396,4.4,"1,266","397,833",94.8,,18.2,20.5,95.6
150162990252398,1.5,"1,653","397,833",97.4,,18.2,20.5,98.5
150162990252399,21.0,"1,028","397,833",72.6,,18.2,20.5,79.0
150162990252400,0.3,360,"397,833",98.6,,18.2,20.5,99.7
150162990252401,0.0,442,"397,833",96.6,,18.2,20.5,100.0
150162990252402,0.6,520,"397,833",81.9,,18.2,20.5,99.4
150162990252403,26.7,891,"397,833",80.1,,18.2,20.5,73.3
150162990252404,1.2,583,"397,833",98.8,,18.2,20.5,98.8
150162990252405,0.0,340,"397,833",90.6,,18.2,20.5,100.0
150162990252406,0.7,144,"397,833",100.0,,18.2,20.5,99.3
150162990252409,28.6,"1,039","397,833",85.0,,18.2,20.5,71.4
15016299025240C,0.9,446,"397,833",93.9,,18.2,20.5,99.1
150162990252410,33.6,324,"397,833",59.9,,18.2,20.5,66.4
150162990252412,47.5,706,"397,833",80.0,,18.2,20.5,52.5
150162990252413,11.5,913,"397,833",82.7,,18.2,20.5,88.5
150162990252414,0.0,287,"397,833",97.9,,18.2,20.5,100.0
150162990252416,38.4,523,"397,833",48.6,,18.2,20.5,61.6
150162990252417,18.4,702,"397,833",64.0,,18.2,20.5,81.6
150162990252419,0.8,250,"397,833",98.0,,18.2,20.5,99.2
15016299025241C,0.0,125,"397,833",95.2,,18.2,20.5,100.0
150162990252421,3.3,"1,087","397,833",96.9,,18.2,20.5,96.7
150162990252422,24.8,833,"397,833",90.9,,18.2,20.5,75.2
150162990252423,0.0,287,"397,833",99.3,,18.2,20.5,100.0
150162990252426,16.4,768,"397,833",85.2,,18.2,20.5,83.6
150162990252428,0.0,424,"397,833",99.3,,18.2,20.5,100.0
150162990252429,0.0,339,"397,833",97.6,,18.2,20.5,100.0
15016299025242C,0.0,110,"397,833",96.4,,18.2,20.5,100.0
150162990252434,51.1,575,"397,833",36.0,,18.2,20.5,48.9
150162990252435,1.3,"1,810","397,833",98.0,,18.2,20.5,98.7
150162990252436,11.4,536,"397,833",80.8,,18.2,20.5,88.6
150162990252437,0.0,367,"397,833",97.8,,18.2,20.5,100.0
150162990252438,6.8,962,"397,833",95.7,,18.2,20.5,93.2
15016299025243C,0.9,108,"397,833",98.1,,18.2,20.5,99.1
150162990252442,0.5,208,"397,833",97.6,,18.2,20.5,99.5
150162990252444,2.8,943,"397,833",97.1,,18.2,20.5,97.2
150162990252446,1.3,815,"397,833",99.8,,18.2,20.5,98.7
150162990252451,26.4,557,"397,833",57.8,,18.2,20.5,73.6
150162990252452,1.3,714,"397,833",98.9,,18.2,20.5,98.7
150162990252453,0.6,362,"397,833",98.3,,18.2,20.5,99.4
150162990252454,0.3,352,"397,833",98.9,,18.2,20.5,99.7
150162990252455,1.8,"1,060","397,833",99.2,,18.2,20.5,98.2
150162990252456,0.3,345,"397,833",89.0,,18.2,20.5,99.7
150162990252457,0.4,503,"397,833",97.6,,18.2,20.5,99.6
150162990252458,26.7,947,"397,833",28.1,,18.2,20.5,73.3
150162990252459,36.1,"1,023","397,833",82.5,,18.2,20.5,63.9
150162990252460,1.6,435,"397,833",97.0,,18.2,20.5,98.4
150162990252461,45.0,327,"397,833",63.3,,18.2,20.5,55.0
150162990252462,0.1,813,"397,833",99.1,,18.2,20.5,99.9
150162990252464,0.0,556,"397,833",98.2,,18.2,20.5,100.0
150162990252465,4.5,"1,233","397,833",94.9,,18.2,20.5,95.5
150162990252468,35.9,629,"397,833",54.1,,18.2,20.5,64.1
150162990252469,0.6,680,"397,833",99.6,,18.2,20.5,99.4
150162990252472,1.0,772,"397,833",99.4,,18.2,20.5,99.0
150162990252474,1.1,465,"397,833",99.8,,18.2,20.5,98.9
150162990252475,0.0,309,"397,833",95.8,,18.2,20.5,100.0
150162990252476,37.1,730,"397,833",37.8,,18.2,20.5,62.9
150162990252477,16.6,709,"397,833",89.6,,18.2,20.5,83.4
150162990252478,8.0,525,"397,833",84.0,,18.2,20.5,92.0
150162990252479,0.0,404,"397,833",92.3,,18.2,20.5,100.0
150162990252480,1.7,521,"397,833",99.0,,18.2,20.5,98.3
150162990252484,1.2,329,"397,833",98.2,,18.2,20.5,98.8
150162990252486,31.3,814,"397,833",54.8,,18.2,20.5,68.7
150162990252487,0.0,371,"397,833",99.2,,18.2,20.5,100.0
150162990252488,0.9,"1,084","397,833",98.2,,18.2,20.5,99.1
150162990252490,18.9,"1,213","397,833",89.3,,18.2,20.5,81.1
150162990252491,0.3,297,"397,833",72.4,,18.2,20.5,99.7
150162990252492,0.0,401,"397,833",97.5,,18.2,20.5,100.0
150162990252494,8.2,"1,003","397,833",94.7,,18.2,20.5,91.8
150162990252497,0.0,245,"397,833",94.7,,18.2,20.5,100.0
150162990252498,0.2,553,"397,833",98.7,,18.2,20.5,99.8
150162990252500,2.4,421,"397,833",91.7,,18.2,20.5,97.6
150162990252501,5.0,515,"397,833",88.0,,18.2,20.5,95.0
150162990252502,0.3,303,"397,833",96.0,,18.2,20.5,99.7
150162990252503,7.7,852,"397,833",81.3,,18.2,20.5,92.3
150162990252504,48.8,627,"397,833",47.0,,18.2,20.5,51.2
150162990252505,0.0,307,"397,833",98.7,,18.2,20.5,100.0
150162990252506,0.0,558,"397,833",98.6,,18.2,20.5,100.0
150162990252507,0.0,378,"397,833",98.4,,18.2,20.5,100.0
150162990252510,23.9,725,"397,833",54.6,,18.2,20.5,76.1
150162990252512,0.4,270,"397,833",95.2,,18.2,20.5,99.6
150162990252513,1.3,"1,111","397,833",98.6,,18.2,20.5,98.7
150162990252514,0.3,322,"397,833",98.4,,18.2,20.5,99.7
150162990252516,58.0,429,"397,833",24.2,,18.2,20.5,42.0
150162990252521,0.0,326,"397,833",97.9,,18.2,20.5,100.0
150162990252525,0.1,"1,023","397,833",98.2,,18.2,20.5,99.9
150162990252542,3.3,552,"397,833",97.5,,18.2,20.5,96.7
150162990252597,0.7,953,"397,833",98.6,,18.2,20.5,99.3
150162990252603,70.7,847,"397,833",79.8,,18.2,20.5,29.299999999999997
150162990252605,0.0,711,"397,833",98.0,,18.2,20.5,100.0
150162990252617,0.2,462,"397,833",94.6,,18.2,20.5,99.8
150162990252618,0.3,320,"397,833",96.6,,18.2,20.5,99.7
150162990252620,0.5,547,"397,833",98.9,,18.2,20.5,99.5
150162990252622,22.6,340,"397,833",71.5,,18.2,20.5,77.4
150162990252634,0.6,337,"397,833",98.5,,18.2,20.5,99.4
150162990252636,0.6,545,"397,833",98.3,,18.2,20.5,99.4
150162990252637,0.0,249,"397,833",96.0,,18.2,20.5,100.0
150162990252700,2.8,285,"397,833",94.0,,18.2,20.5,97.2
150162990252703,2.4,880,"397,833",96.8,,18.2,20.5,97.6
150162990252704,0.0,405,"397,833",99.5,,18.2,20.5,100.0
150162990252706,1.9,370,"397,833",84.9,,18.2,20.5,98.1
150162990252714,0.2,632,"397,833",99.4,,18.2,20.5,99.8
150162990252724,0.7,134,"397,833",97.8,,18.2,20.5,99.3
150162990252726,1.2,"1,435","397,833",98.5,,18.2,20.5,98.8
150162990252729,0.0,173,"397,833",99.4,,18.2,20.5,100.0
150162990252737,0.5,184,"397,833",93.5,,18.2,20.5,99.5
150162990252739,37.2,231,"397,833",21.2,,18.2,20.5,62.8
150162990252743,0.0,248,"397,833",76.6,,18.2,20.5,100.0
150162990252766,0.0,395,"397,833",99.0,,18.2,20.5,100.0
150162990252767,0.3,662,"397,833",98.8,,18.2,20.5,99.7
150162990252768,0.0,365,"397,833",98.1,,18.2,20.5,100.0
150162990252773,0.0,293,"397,833",98.6,,18.2,20.5,100.0
150162990252775,0.0,466,"397,833",98.7,,18.2,20.5,100.0
150162990252783,0.1,707,"397,833",98.7,,18.2,20.5,99.9
150162990252785,0.0,582,"397,833",96.6,,18.2,20.5,100.0
150162990252799,0.0,659,"397,833",99.1,,18.2,20.5,100.0
150162990252800,0.1,"1,409","397,833",85.0,,18.2,20.5,99.9
150162990252802,0.0,466,"397,833",99.1,,18.2,20.5,100.0
150162990252804,0.0,490,"397,833",98.0,,18.2,20.5,100.0
150162990252805,43.3,289,"397,833",15.9,,18.2,20.5,56.7
150162990252806,0.1,735,"397,833",99.5,,18.2,20.5,99.9
150162990252807,0.4,513,"397,833",98.4,,18.2,20.5,99.6
150162990252809,2.0,199,"397,833",48.7,,18.2,20.5,98.0
150162990252811,1.4,851,"397,833",93.7,,18.2,20.5,98.6
150162990252823,0.5,404,"397,833",98.8,,18.2,20.5,99.5
150162990252825,2.7,767,"397,833",93.5,,18.2,20.5,97.3
150162990252826,0.0,306,"397,833",81.7,,18.2,20.5,100.0
150162990252828,1.7,601,"397,833",91.5,,18.2,20.5,98.3
150162990252829,0.2,"1,215","397,833",96.5,,18.2,20.5,99.8
150162990252837,0.2,628,"397,833",99.2,,18.2,20.5,99.8
150162990252838,0.9,331,"397,833",99.4,,18.2,20.5,99.1
150162990252842,0.3,581,"397,833",96.9,,18.2,20.5,99.7
150162990252844,1.0,399,"397,833",98.0,,18.2,20.5,99.0
150162990252850,5.1,273,"397,833",98.2,,18.2,20.5,94.9
150162990252855,27.3,908,"397,833",36.2,,18.2,20.5,72.7
150162990252856,15.0,287,"397,833",40.8,,18.2,20.5,85.0
150162990252862,0.6,499,"397,833",98.0,,18.2,20.5,99.4
150162990252864,0.3,333,"397,833",99.4,,18.2,20.5,99.7
150162990252867,1.8,848,"397,833",96.0,,18.2,20.5,98.2
150162990252870,1.1,527,"397,833",98.7,,18.2,20.5,98.9
150162990252873,3.5,369,"397,833",95.7,,18.2,20.5,96.5
150162990252876,0.1,"1,164","397,833",99.1,,18.2,20.5,99.9
150162990252877,2.9,726,"397,833",97.8,,18.2,20.5,97.1
150162990252878,5.9,558,"397,833",70.3,,18.2,20.5,94.1
150162990252881,2.2,827,"397,833",96.9,,18.2,20.5,97.8
150162990252882,3.7,109,"397,833",99.1,,18.2,20.5,96.3
150162990252886,1.2,934,"397,833",99.1,,18.2,20.5,98.8
150162990252889,1.9,588,"397,833",98.3,,18.2,20.5,98.1
150162990252892,0.0,415,"397,833",95.7,,18.2,20.5,100.0
150162990252893,2.7,449,"397,833",99.3,,18.2,20.5,97.3
150162990252895,0.4,538,"397,833",83.6,,18.2,20.5,99.6
150162990252896,0.1,887,"397,833",99.4,,18.2,20.5,99.9
150162990252897,0.1,895,"397,833",98.1,,18.2,20.5,99.9
150162990252898,1.2,735,"397,833",98.5,,18.2,20.5,98.8
150162990252900,0.8,491,"397,833",98.6,,18.2,20.5,99.2
150162990252901,0.7,307,"397,833",95.1,,18.2,20.5,99.3
150162990252902,0.2,460,"397,833",97.6,,18.2,20.5,99.8
150162990252903,0.0,212,"397,833",96.2,,18.2,20.5,100.0
150162990252904,6.3,223,"397,833",96.0,,18.2,20.5,93.7
150162990252908,0.6,633,"397,833",99.1,,18.2,20.5,99.4
150162990252912,0.5,744,"397,833",96.9,,18.2,20.5,99.5
150162990252913,0.8,619,"397,833",99.0,,18.2,20.5,99.2
150162990252914,1.3,"1,145","397,833",97.9,,18.2,20.5,98.7
150162990252915,1.7,585,"397,833",97.9,,18.2,20.5,98.3
150162990252916,0.2,536,"397,833",93.8,,18.2,20.5,99.8
150162990252918,0.4,270,"397,833",89.3,,18.2,20.5,99.6
150162990252919,1.2,"1,081","397,833",98.4,,18.2,20.5,98.8
150162990252920,23.9,610,"397,833",79.3,,18.2,20.5,76.1
150162990252921,8.7,508,"397,833",89.2,,18.2,20.5,91.3
150162990252922,0.2,418,"397,833",89.0,,18.2,20.5,99.8
150162990252923,2.8,578,"397,833",96.9,,18.2,20.5,97.2
150162990252924,3.5,626,"397,833",88.5,,18.2,20.5,96.5
150162990252926,0.0,418,"397,833",96.2,,18.2,20.5,100.0
